Year,Region,Forest,CCF_Attainment,CCF_Offer,MBF_Attainment,MBF_Offer
2021,"02 R2, Rocky Mountain Region",10 Arapaho/Roosevelt National Forest,28018.41,29072.9,13725.12,14252.37
2021,"02 R2, Rocky Mountain Region",12 Pike-San Isabel National Forest,24172.51,24172.51,10943.65,10943.65
2021,"02 R2, Rocky Mountain Region",13 San Juan National Forest,69309.66,71600.9,34203.99,35294.05
2021,"02 R2, Rocky Mountain Region",14 Shoshone National Forest,25848.98,26190.98,12875.8,13036.24
2021,"02 R2, Rocky Mountain Region",15 White River National Forest,45138.69,27549.71,21959.52,12934.04
2021,"02 R2, Rocky Mountain Region",Region Total,496086.57,484473.51,241067.68,235089.26
2021,"03 R3, Southwestern Region",01 Apache/Sitgreaves National Forest,27335.33,60861.33,14090.69,31269.85
2021,"03 R3, Southwestern Region",02 Carson National Forest,28523.27,28197.27,17675.39,17492.26
2021,"03 R3, Southwestern Region",03 Cibola National Forest,30242.58,30242.58,16122.54,16122.54
2021,"03 R3, Southwestern Region",04 Coconino National Forest,54993.87,57498.21,28238.38,29828.64
2021,"03 R3, Southwestern Region",05 Coronado National Forest,1630.56,1630.56,1029.49,1029.49
2021,"03 R3, Southwestern Region",06 Gila National Forest,19628.24,20266.24,11679.86,12084.99
2021,"03 R3, Southwestern Region",07 Kaibab National Forest,5424.85,5424.85,2729.97,2729.97
2021,"03 R3, Southwestern Region",08 Lincoln National Forest,10671.04,10712.12,6545.64,6571.64
2021,"03 R3, Southwestern Region",09 Prescott National Forest,12322.42,12322.42,6592.65,6592.65
2021,"03 R3, Southwestern Region",10 Santa Fe National Forest,38951.11,38951.11,22813.7,22813.7
2021,"03 R3, Southwestern Region",12 Tonto National Forest,2357.44,2353.1,1492.49,1489.73
2021,"03 R3, Southwestern Region",Region Total,232080.7,268459.78,129010.79,148025.45
2021,"04 R4, Intermountain Region",01 Ashley National Forest,12488.78,15835.76,6379.3,7426.02
2021,"04 R4, Intermountain Region",02 Boise National Forest,46232.94,63780.35,25548.55,34266.81
2021,"04 R4, Intermountain Region",03 Bridger-Teton National Forest,7314.21,9894.27,4272.1,5725.45
2021,"04 R4, Intermountain Region",07 Dixie National Forest,29224.32,24303.04,14366.71,11985.49
2021,"04 R4, Intermountain Region",08 Fishlake National Forest,10645.4,10645.4,6099.59,6099.59
2021,"04 R4, Intermountain Region",10 Manti-Lasal National Forest,47501.0,39755.91,25198.7,21434.59
2021,"04 R4, Intermountain Region",12 Payette National Forest,52309.33,52309.33,29268.04,29268.04
2021,"04 R4, Intermountain Region",13 Salmon-Challis National Forest,13116.69,13574.34,6244.85,6377.74
2021,"04 R4, Intermountain Region",14 Sawtooth National Forest,9113.88,11790.94,5070.39,6564.42
2021,"04 R4, Intermountain Region",15 Caribou/Targhee National Forest,12907.64,19479.45,7456.12,10718.32
2021,"04 R4, Intermountain Region",17 Humboldt & Toiy National Forest,2334.5,2334.5,1371.96,1371.96
2021,"04 R4, Intermountain Region",19 Uinta-Wasatch-Cache National Forest,28762.96,26931.42,15241.0,14368.5
2021,"04 R4, Intermountain Region",Region Total,271951.65,290634.71,146517.33,155606.95
2021,"05 R5, Pacific S-West Region",02 Cleveland National Forest,29.0,29.0,14.5,14.5
2021,"05 R5, Pacific S-West Region",03 Eldorado National Forest,34775.28,35656.08,19480.22,19920.62
2021,"05 R5, Pacific S-West Region",04 Inyo National Forest,2950.29,3690.39,1475.16,1845.21
2021,"05 R5, Pacific S-West Region",05 Klamath National Forest,32258.94,35438.76,15930.69,17698.59
2021,"05 R5, Pacific S-West Region",06 Lassen National Forest,13271.33,60558.05,7113.77,27221.28
2021,"05 R5, Pacific S-West Region",07 Los Padres National Forest,20.0,20.0,10.0,10.0
2021,"05 R5, Pacific S-West Region",08 Mendocino National Forest,455.0,455.0,227.5,227.5
2021,"05 R5, Pacific S-West Region",09 Modoc National Forest,4102.33,4102.33,2165.8,2165.8
2021,"05 R5, Pacific S-West Region",10 Six Rivers National Forest,30.0,30.0,15.0,15.0
2021,"05 R5, Pacific S-West Region",11 Plumas National Forest,63387.73,107816.77,37927.66,58847.63
2021,"05 R5, Pacific S-West Region",12 San Bernardino National Forest,603.0,603.0,302.97,302.97
2021,"05 R5, Pacific S-West Region",13 Sequoia National Forest,11165.88,8111.0,6167.65,4055.5
2021,"05 R5, Pacific S-West Region",14 Shasta-Trinity National Forest,40318.15,49528.16,23143.03,28612.8
2021,"05 R5, Pacific S-West Region",15 Sierra National Forest,13220.01,13354.7,7100.26,7167.62
2021,"05 R5, Pacific S-West Region",16 Stanislaus National Forest,80698.7,74469.66,42875.05,39436.42
2021,"05 R5, Pacific S-West Region",17 Tahoe National Forest,79719.72,81306.42,42951.82,44004.85
2021,"05 R5, Pacific S-West Region",19 Lake Tahoe Basin National Forest,8232.86,8232.86,4116.43,4116.43
2021,"05 R5, Pacific S-West Region",Region Total,385238.23,483402.19,211017.5,255662.71
2021,"06 R6, Pacific N-West Region",01 Deschutes National Forest,78202.53,78202.53,38609.66,38609.66
2021,"06 R6, Pacific N-West Region",02 Fremont-Winema National Forest,148843.16,165469.46,76205.59,85010.53
2021,"06 R6, Pacific N-West Region",03 Gifford Pinchot National Forest,101229.66,101230.14,54698.5,54695.9
2021,"06 R6, Pacific N-West Region",04 Malheur National Forest,35378.41,73994.49,17513.0,37598.19
2021,"06 R6, Pacific N-West Region",05 Mt. Baker/Snoqualmie National Forest,20639.32,12708.24,11029.29,6752.94
2021,"06 R6, Pacific N-West Region",06 Mt. Hood National Forest,30913.72,31140.72,18665.26,18783.3
2021,"06 R6, Pacific N-West Region",07 Ochoco National Forest,11124.81,11124.81,5724.14,5724.14
2021,"06 R6, Pacific N-West Region",09 Olympic National Forest,12065.35,12065.35,6274.19,6274.19
2021,"06 R6, Pacific N-West Region",10 Rogue River-Siskiyou National Forest,50446.65,44271.32,27126.05,23914.31
2021,"06 R6, Pacific N-West Region",12 Siuslaw National Forest,77554.02,65733.21,41584.27,35095.87
2021,"06 R6, Pacific N-West Region",14 Umatilla National Forest,61807.88,31337.13,31332.79,15875.83
2021,"06 R6, Pacific N-West Region",15 Umpqua National Forest,56537.52,63832.83,34752.04,38557.15
2021,"06 R6, Pacific N-West Region",16 Wallowa-Whitman National Forest,66388.45,51462.83,33268.43,25885.48
2021,"06 R6, Pacific N-West Region",17 Okanogan-Wenatchee National Forest,64616.11,64616.11,33301.7,33301.7
2021,"06 R6, Pacific N-West Region",18 Willamette National Forest,56378.22,59503.92,31969.52,33595.65
2021,"06 R6, Pacific N-West Region",21 Colville National Forest,160898.88,160898.88,83627.99,83627.99
2021,"06 R6, Pacific N-West Region",Region Total,1033024.68,1027591.96,545682.42,543302.83
2021,"08 R8, Southern Region",01 NFS In Alabama National Forest,55140.1,130770.24,28914.69,63145.53
2021,"08 R8, Southern Region",02 Daniel Boone National Forest,19601.31,20267.31,10645.3,11008.6
2021,"08 R8, Southern Region",03 Chattahoochee/Oconee National Forest,39710.51,43897.51,21659.7,23943.7
2021,"08 R8, Southern Region",04 Cherokee National Forest,16335.93,16335.93,8887.39,8887.39
2021,"08 R8, Southern Region",05 NFS In Florida National Forest,101652.51,94237.51,54643.56,50838.86
2021,"08 R8, Southern Region",06 Kisatchie National Forest,186183.88,187794.52,101760.37,102752.45
2021,"08 R8, Southern Region",07 NFS In Mississippi National Forest,111715.3,192801.05,56531.14,93666.96
2021,"08 R8, Southern Region",08 George Washington & Jefferson National Forest,24294.44,52309.48,13347.19,28573.2
2021,"08 R8, Southern Region",09 Ouachita National Forest,170875.71,153811.84,93526.35,84217.64
2021,"08 R8, Southern Region",10 Ozark St. Francis National Forest,91690.5,104267.5,48396.33,55072.34
2021,"08 R8, Southern Region",11 NFS in N. Carolina National Forest,18379.85,30475.31,9896.4,16609.68
2021,"08 R8, Southern Region",12 Francis Marion-Sumter National Forest,140645.93,140645.93,72953.19,72953.19
2021,"08 R8, Southern Region",13 NFS In Texas National Forest,111082.65,111082.65,59620.73,59620.73
2021,"08 R8, Southern Region",60 Land Between The Lakes National Forest,22.0,22.0,11.0,11.0
2021,"08 R8, Southern Region",Region Total,1087330.62,1278718.78,580793.33,671301.26
2021,"09 R9, Eastern Region",03 Chippewa National Forest,70190.31,80425.67,42581.04,48853.06
2021,"09 R9, Eastern Region",04 Huron Manistee National Forest,146726.34,174617.5,86620.41,102828.06
2021,"09 R9, Eastern Region",05 Mark Twain National Forest,111864.41,112367.35,67683.58,68019.16
2021,"09 R9, Eastern Region",07 Ottawa National Forest,145482.01,149860.49,88503.2,91144.97
2021,"09 R9, Eastern Region",08 Shawnee National Forest,11237.53,11237.53,6805.95,6805.95
2021,"09 R9, Eastern Region",09 Superior National Forest,109405.19,104698.48,66169.32,64337.77
2021,"09 R9, Eastern Region",10 Hiawatha National Forest,98860.74,107085.72,58115.88,63120.04
2021,"09 R9, Eastern Region",12 Hoosier National Forest,7591.95,7581.57,4654.32,4648.04
2021,"09 R9, Eastern Region",13 Chequamegon/Nicolet National Forest,248875.14,256058.91,154504.51,159194.77
2021,"09 R9, Eastern Region",14 Wayne National Forest,7505.27,12836.44,4600.21,7878.8
2021,"09 R9, Eastern Region",19 Allegheny National Forest,80278.76,82977.67,49608.7,51298.78
2021,"09 R9, Eastern Region",20 Green Mountain National Forest,12195.56,18929.87,7590.87,11743.67
2021,"09 R9, Eastern Region",21 Monongahela National Forest,25949.38,33235.65,15771.34,20208.46
2021,"09 R9, Eastern Region",22 White Mountain National Forest,5011.03,12734.16,3081.32,7861.16
2021,"09 R9, Eastern Region",Region Total,1081173.62,1164647.01,656290.65,707942.69
2021,"10 R10, Alaska Region",04 Chugach National Forest,565.76,565.76,221.0,221.0
2021,"10 R10, Alaska Region",05 Tongass National Forest,3430.94,3430.94,1604.15,1604.15
2021,"10 R10, Alaska Region",Region Total,3996.7,3996.7,1825.15,1825.15
2022,"01 R1, Northern Region",02 Beaverhead/Deerlodge National Forest,74858.19,74858.19,37012.45,37012.45
2022,"01 R1, Northern Region",03 Bitterroot National Forest,2485.02,2485.02,851.32,851.32
2022,"01 R1, Northern Region",04 Idaho Panhandle National Forest,150949.38,189169.66,82754.06,103851.44
2022,"01 R1, Northern Region",10 Flathead National Forest,96997.15,124086.48,47879.1,61411.66
2022,"01 R1, Northern Region",11 Custer Gallatin National Forest,4367.11,4367.11,2094.86,2094.86
2022,"01 R1, Northern Region",14 Kootenai National Forest,99878.99,99878.99,49610.78,49610.78
2022,"01 R1, Northern Region",15 Helena - Lewis & Clark National Forest,12403.45,58990.96,5767.58,27745.18
2022,"01 R1, Northern Region",16 Lolo National Forest,54937.09,75163.14,25961.11,34578.96
2022,"01 R1, Northern Region",17 Nez Perce-Clearwater National Forest,167547.37,107491.93,92604.43,60278.44
2022,"01 R1, Northern Region",Region Total,664423.75,736491.48,344535.69,377435.09
2022,"02 R2, Rocky Mountain Region",02 Bighorn National Forest,25260.4,25260.4,11788.85,11788.85
2022,"02 R2, Rocky Mountain Region",03 Black Hills National Forest,112874.06,112926.06,55485.27,55511.27
2022,"02 R2, Rocky Mountain Region",04 GrandMesa/Uncompahgre/Gunnison National Forest,32021.86,39017.23,16036.94,19115.01
2022,"02 R2, Rocky Mountain Region",06 Medicine Bow-Routt National Forest,46727.16,47221.25,22579.62,22826.67
2022,"02 R2, Rocky Mountain Region",07 Nebraska National Forest,336.61,336.61,154.04,154.04
2022,"02 R2, Rocky Mountain Region",09 Rio Grande National Forest,22742.05,23960.05,10552.5,11039.7
2022,"02 R2, Rocky Mountain Region",10 Arapaho/Roosevelt National Forest,7401.33,7401.33,3697.57,3697.57
2022,"02 R2, Rocky Mountain Region",12 Pike-San Isabel National Forest,25453.7,25453.7,11574.03,11574.03
2022,"02 R2, Rocky Mountain Region",13 San Juan National Forest,72722.66,81163.43,37500.13,41932.62
2022,"02 R2, Rocky Mountain Region",14 Shoshone National Forest,24970.38,24101.61,12031.0,11607.98
2022,"02 R2, Rocky Mountain Region",15 White River National Forest,21536.11,31399.64,10378.33,14661.36
2022,"02 R2, Rocky Mountain Region",Region Total,392046.32,418241.31,191778.27,203909.09
2022,"03 R3, Southwestern Region",01 Apache/Sitgreaves National Forest,68505.2,25607.2,33542.66,13889.6
2022,"03 R3, Southwestern Region",02 Carson National Forest,28117.41,28117.41,17256.72,17256.72
2022,"03 R3, Southwestern Region",03 Cibola National Forest,19987.97,19987.97,11123.95,11123.95
2022,"03 R3, Southwestern Region",04 Coconino National Forest,123041.05,164467.91,62550.47,82710.5
2022,"03 R3, Southwestern Region",05 Coronado National Forest,1529.76,1529.76,965.35,965.35
2022,"03 R3, Southwestern Region",06 Gila National Forest,14241.07,14949.2,8770.3,9064.88
2022,"03 R3, Southwestern Region",07 Kaibab National Forest,45943.0,56863.44,24281.66,29487.23
2022,"03 R3, Southwestern Region",08 Lincoln National Forest,8763.33,10578.58,5508.26,6361.82
2022,"03 R3, Southwestern Region",09 Prescott National Forest,7109.03,7109.03,4356.89,4356.89
2022,"03 R3, Southwestern Region",10 Santa Fe National Forest,40652.84,40652.84,23546.74,23546.74
2022,"03 R3, Southwestern Region",12 Tonto National Forest,2034.13,2034.13,1287.45,1287.45
2022,"03 R3, Southwestern Region",Region Total,359924.79,371897.47,193190.46,200051.14
2022,"04 R4, Intermountain Region",01 Ashley National Forest,8602.76,8114.53,3897.78,3897.73
2022,"04 R4, Intermountain Region",02 Boise National Forest,31043.87,35968.61,17336.61,19967.12
2022,"04 R4, Intermountain Region",03 Bridger-Teton National Forest,12568.61,12568.61,7257.33,7257.33
2022,"04 R4, Intermountain Region",07 Dixie National Forest,14729.66,13022.26,7682.16,6847.69
2022,"04 R4, Intermountain Region",08 Fishlake National Forest,8728.03,8728.03,4907.11,4907.11
2022,"04 R4, Intermountain Region",10 Manti-Lasal National Forest,17742.85,48908.71,9321.26,25867.07
2022,"04 R4, Intermountain Region",12 Payette National Forest,39241.58,41092.41,21509.97,22340.97
2022,"04 R4, Intermountain Region",13 Salmon-Challis National Forest,9147.87,9455.87,4860.29,5008.75
2022,"04 R4, Intermountain Region",14 Sawtooth National Forest,8964.11,7904.38,5134.87,4567.94
2022,"04 R4, Intermountain Region",15 Caribou/Targhee National Forest,14851.52,13192.16,8076.85,7370.61
2022,"04 R4, Intermountain Region",17 Humboldt & Toiy National Forest,5540.35,5540.35,2670.65,2670.65
2022,"04 R4, Intermountain Region",19 Uinta-Wasatch-Cache National Forest,19399.55,35805.93,10573.64,15246.64
2022,"04 R4, Intermountain Region",Region Total,190560.76,240301.85,103228.52,125949.61
2022,"05 R5, Pacific S-West Region",01 Angeles National Forest,79.0,79.0,39.5,39.5
2022,"05 R5, Pacific S-West Region",02 Cleveland National Forest,654.0,654.0,327.0,327.0
2022,"05 R5, Pacific S-West Region",03 Eldorado National Forest,278917.62,279260.82,155156.15,155327.75
2022,"05 R5, Pacific S-West Region",04 Inyo National Forest,4007.2,4007.2,2003.6,2003.6
2022,"05 R5, Pacific S-West Region",05 Klamath National Forest,73645.3,82869.74,41635.57,38114.89
2022,"05 R5, Pacific S-West Region",06 Lassen National Forest,88856.79,60031.54,38358.27,25736.21
2022,"05 R5, Pacific S-West Region",08 Mendocino National Forest,235.0,235.0,117.5,117.5
2022,"05 R5, Pacific S-West Region",09 Modoc National Forest,51652.86,61975.12,21820.11,27170.15
2022,"05 R5, Pacific S-West Region",10 Six Rivers National Forest,18400.86,18984.78,10292.56,10584.52
2022,"05 R5, Pacific S-West Region",11 Plumas National Forest,93525.22,72703.73,47030.36,36539.15
2022,"05 R5, Pacific S-West Region",12 San Bernardino National Forest,1783.0,1783.0,910.01,910.01
2022,"05 R5, Pacific S-West Region",13 Sequoia National Forest,36802.69,39191.1,18489.51,20036.63
2022,"05 R5, Pacific S-West Region",14 Shasta-Trinity National Forest,86091.07,86091.07,48779.34,48779.34
2022,"05 R5, Pacific S-West Region",15 Sierra National Forest,20270.04,41590.53,11508.19,26514.1
2022,"05 R5, Pacific S-West Region",16 Stanislaus National Forest,7412.07,25065.44,4300.15,14281.02
2022,"05 R5, Pacific S-West Region",17 Tahoe National Forest,61751.89,66012.81,33817.95,36009.16
2022,"05 R5, Pacific S-West Region",19 Lake Tahoe Basin National Forest,454.33,526.33,227.17,263.17
2022,"05 R5, Pacific S-West Region",Region Total,824538.94,841061.21,434812.93,442753.69
2022,"06 R6, Pacific N-West Region",01 Deschutes National Forest,41323.48,41323.48,21510.86,21510.86
2022,"06 R6, Pacific N-West Region",02 Fremont-Winema National Forest,232568.69,203551.98,118245.42,104145.33
2022,"06 R6, Pacific N-West Region",03 Gifford Pinchot National Forest,72119.07,78754.74,39430.96,42959.74
2022,"06 R6, Pacific N-West Region",04 Malheur National Forest,24294.8,54144.65,12642.83,28169.44
2022,"06 R6, Pacific N-West Region",05 Mt. Baker/Snoqualmie National Forest,7300.98,12820.39,3961.76,6838.89
2022,"06 R6, Pacific N-West Region",06 Mt. Hood National Forest,14935.57,18155.57,8413.51,10087.91
2022,"06 R6, Pacific N-West Region",07 Ochoco National Forest,24230.28,32590.91,12021.76,16080.53
2022,"06 R6, Pacific N-West Region",09 Olympic National Forest,14283.37,47037.19,8323.6,25681.55
2022,"06 R6, Pacific N-West Region",10 Rogue River-Siskiyou National Forest,27973.0,46507.69,15743.26,26987.79
2022,"06 R6, Pacific N-West Region",12 Siuslaw National Forest,73586.27,71049.21,39570.92,38209.16
2022,"06 R6, Pacific N-West Region",14 Umatilla National Forest,27484.58,40177.79,14278.09,20984.02
2022,"06 R6, Pacific N-West Region",15 Umpqua National Forest,53635.71,40959.77,30242.84,23442.4
2022,"06 R6, Pacific N-West Region",16 Wallowa-Whitman National Forest,55152.6,55152.6,27756.95,27756.95
2022,"06 R6, Pacific N-West Region",17 Okanogan-Wenatchee National Forest,20672.74,20022.74,10772.79,10417.22
2022,"06 R6, Pacific N-West Region",18 Willamette National Forest,66948.43,77800.63,36414.56,41954.28
2022,"06 R6, Pacific N-West Region",21 Colville National Forest,123986.32,156549.32,64370.7,81127.63
2022,"06 R6, Pacific N-West Region",Region Total,880495.88,996598.65,463700.81,526353.7
2022,"08 R8, Southern Region",01 NFS In Alabama National Forest,67849.55,72808.84,36297.1,36608.59
2022,"08 R8, Southern Region",02 Daniel Boone National Forest,16230.85,15042.85,8834.52,8186.47
2022,"08 R8, Southern Region",03 Chattahoochee/Oconee National Forest,29640.02,29005.44,16131.74,15680.22
2022,"08 R8, Southern Region",04 Cherokee National Forest,4001.58,6912.55,2261.89,3835.45
2022,"08 R8, Southern Region",05 NFS In Florida National Forest,60304.41,93981.53,25894.06,44335.74
2022,"08 R8, Southern Region",06 Kisatchie National Forest,156165.8,165034.8,85169.03,89948.98
2022,"08 R8, Southern Region",07 NFS In Mississippi National Forest,81140.89,62608.28,39794.61,31076.88
2022,"08 R8, Southern Region",08 George Washington & Jefferson National Forest,20291.53,18643.61,11265.18,10366.23
2022,"08 R8, Southern Region",09 Ouachita National Forest,171028.47,176464.34,93679.62,97436.38
2022,"08 R8, Southern Region",10 Ozark St. Francis National Forest,94012.43,91977.43,49659.43,48580.88
2022,"08 R8, Southern Region",11 NFS in N. Carolina National Forest,14674.0,18594.21,8096.51,10218.91
2022,"08 R8, Southern Region",12 Francis Marion-Sumter National Forest,128298.16,128298.16,68729.28,68729.28
2022,"08 R8, Southern Region",13 NFS In Texas National Forest,94425.72,94425.72,51507.05,51507.05
2022,"08 R8, Southern Region",60 Land Between The Lakes National Forest,67565.83,67565.83,33954.55,33954.55
2022,"08 R8, Southern Region",Region Total,1005629.23,1041363.58,531274.56,550465.6
2022,"09 R9, Eastern Region",03 Chippewa National Forest,66701.42,58997.13,40448.06,35749.09
2022,"09 R9, Eastern Region",04 Huron Manistee National Forest,148593.29,165124.84,85751.63,95225.21
2022,"09 R9, Eastern Region",05 Mark Twain National Forest,132037.99,135520.01,80593.51,82665.51
2022,"09 R9, Eastern Region",07 Ottawa National Forest,147957.75,148433.51,90222.77,90470.67
2022,"09 R9, Eastern Region",08 Shawnee National Forest,13761.62,10672.28,8266.88,6333.85
2022,"09 R9, Eastern Region",09 Superior National Forest,107912.88,135954.96,66128.37,83710.59
2022,"09 R9, Eastern Region",10 Hiawatha National Forest,106405.07,110177.05,62889.42,64868.55
2022,"09 R9, Eastern Region",12 Hoosier National Forest,5613.1,7633.4,3395.29,4627.55
2022,"09 R9, Eastern Region",13 Chequamegon/Nicolet National Forest,217913.06,220649.39,134180.03,135670.71
2022,"09 R9, Eastern Region",14 Wayne National Forest,647.82,6158.25,407.83,3737.62
2022,"09 R9, Eastern Region",19 Allegheny National Forest,76762.95,78880.46,47345.48,48614.27
2022,"09 R9, Eastern Region",20 Green Mountain National Forest,21460.31,14972.72,13306.76,9288.21
2022,"09 R9, Eastern Region",21 Monongahela National Forest,28785.91,48156.02,17405.91,29186.45
2022,"09 R9, Eastern Region",22 White Mountain National Forest,24815.12,10091.74,15368.21,6252.32
2022,"09 R9, Eastern Region",Region Total,1099368.29,1151421.76,665710.16,696400.61
2022,"10 R10, Alaska Region",04 Chugach National Forest,1044.04,1044.04,429.5,429.5
2022,"10 R10, Alaska Region",05 Tongass National Forest,8075.26,9840.45,3789.69,4574.25
2022,"10 R10, Alaska Region",Region Total,9119.3,10884.49,4219.19,5003.75
2022,Unknown,Region Total,5426107.25,,2932450.58,
2023,"01 R1, Northern Region",02 Beaverhead/Deerlodge National Forest,81665.0,81665.0,37777.53,37777.53
2023,"01 R1, Northern Region",03 Bitterroot National Forest,17952.05,35439.2,6901.41,15072.44
2023,"01 R1, Northern Region",04 Idaho Panhandle National Forest,157751.63,143539.34,81826.57,73875.23
2023,"01 R1, Northern Region",10 Flathead National Forest,93151.48,94156.43,46578.38,47008.84
2023,"01 R1, Northern Region",11 Custer Gallatin National Forest,61782.39,109268.29,29893.77,53405.36
2023,"01 R1, Northern Region",14 Kootenai National Forest,33060.38,33090.38,15993.83,16008.84
2023,"01 R1, Northern Region",15 Helena - Lewis & Clark National Forest,31962.18,40520.55,13380.07,17228.0
2023,"01 R1, Northern Region",16 Lolo National Forest,27501.29,40050.47,10892.5,17378.46
2023,"01 R1, Northern Region",17 Nez Perce-Clearwater National Forest,180321.08,209433.13,97341.75,113889.38
2023,"01 R1, Northern Region",Region Total,685147.48,787162.79,340585.82,391644.09
2023,"02 R2, Rocky Mountain Region",02 Bighorn National Forest,13372.6,13372.6,5832.83,5827.3
2023,"02 R2, Rocky Mountain Region",03 Black Hills National Forest,98725.07,98725.07,46295.41,46295.41
2023,"02 R2, Rocky Mountain Region",04 GrandMesa/Uncompahgre/Gunnison National Forest,44964.33,47569.2,21805.48,22898.36
2023,"02 R2, Rocky Mountain Region",06 Medicine Bow-Routt National Forest,47152.81,44229.02,23207.94,21746.04
2023,"02 R2, Rocky Mountain Region",07 Nebraska National Forest,55.2,5343.74,27.6,2604.52
2023,"02 R2, Rocky Mountain Region",09 Rio Grande National Forest,26093.83,26093.83,12648.05,12648.05
2023,"02 R2, Rocky Mountain Region",10 Arapaho/Roosevelt National Forest,6793.43,11922.43,3393.43,5957.93
2023,"02 R2, Rocky Mountain Region",12 Pike-San Isabel National Forest,31323.54,31323.54,15036.64,15036.64
2023,"02 R2, Rocky Mountain Region",13 San Juan National Forest,63210.79,56163.22,31978.46,28178.98
2023,"02 R2, Rocky Mountain Region",14 Shoshone National Forest,11292.55,20236.8,5948.47,10175.28
2023,"02 R2, Rocky Mountain Region",15 White River National Forest,28873.75,21279.02,13590.1,10065.0
2023,"02 R2, Rocky Mountain Region",Region Total,371857.9,376258.47,179764.4,181433.5
2023,"03 R3, Southwestern Region",01 Apache/Sitgreaves National Forest,61134.86,78230.39,28415.14,35843.42
2023,"03 R3, Southwestern Region",02 Carson National Forest,36932.52,36932.52,22747.54,22747.54
2023,"03 R3, Southwestern Region",03 Cibola National Forest,18489.68,18489.68,10817.3,10817.3
2023,"03 R3, Southwestern Region",04 Coconino National Forest,104792.15,149094.45,54565.62,77273.37
2023,"03 R3, Southwestern Region",05 Coronado National Forest,1697.15,1697.15,1070.94,1070.94
2023,"03 R3, Southwestern Region",06 Gila National Forest,19960.59,19179.81,11687.58,11325.37
2023,"03 R3, Southwestern Region",07 Kaibab National Forest,44632.0,33711.56,24793.81,19588.24
2023,"03 R3, Southwestern Region",08 Lincoln National Forest,10296.3,8439.97,6220.96,5341.4
2023,"03 R3, Southwestern Region",09 Prescott National Forest,13198.87,13198.87,7595.04,7595.04
2023,"03 R3, Southwestern Region",10 Santa Fe National Forest,29927.03,29927.03,18926.79,18926.79
2023,"03 R3, Southwestern Region",12 Tonto National Forest,16627.49,16627.49,8529.71,8529.71
2023,"03 R3, Southwestern Region",Region Total,357688.63,405528.91,195370.41,219059.1
2023,"04 R4, Intermountain Region",01 Ashley National Forest,10279.06,10158.06,5420.71,5354.7
2023,"04 R4, Intermountain Region",02 Boise National Forest,58257.2,73107.14,31286.08,38720.15
2023,"04 R4, Intermountain Region",03 Bridger-Teton National Forest,6431.72,8363.16,3770.49,4871.41
2023,"04 R4, Intermountain Region",07 Dixie National Forest,14361.9,14361.9,7337.9,7337.9
2023,"04 R4, Intermountain Region",08 Fishlake National Forest,7856.58,7856.58,4523.34,4523.34
2023,"04 R4, Intermountain Region",10 Manti-Lasal National Forest,164487.23,164487.23,84732.26,84732.26
2023,"04 R4, Intermountain Region",12 Payette National Forest,23172.72,39597.4,13008.66,21726.15
2023,"04 R4, Intermountain Region",13 Salmon-Challis National Forest,14639.5,26898.5,8101.14,15088.77
2023,"04 R4, Intermountain Region",14 Sawtooth National Forest,9775.74,15709.03,5408.55,8477.58
2023,"04 R4, Intermountain Region",15 Caribou/Targhee National Forest,16660.54,13585.06,9177.63,7562.52
2023,"04 R4, Intermountain Region",17 Humboldt & Toiy National Forest,2782.75,2782.75,1633.54,1633.54
2023,"04 R4, Intermountain Region",19 Uinta-Wasatch-Cache National Forest,39052.89,39451.48,17184.88,17386.98
2023,"04 R4, Intermountain Region",Region Total,367757.83,416358.29,191585.18,217415.3
2023,"05 R5, Pacific S-West Region",01 Angeles National Forest,233.0,233.0,116.5,116.5
2023,"05 R5, Pacific S-West Region",02 Cleveland National Forest,368.0,368.0,184.0,184.0
2023,"05 R5, Pacific S-West Region",03 Eldorado National Forest,28736.07,28736.07,17292.74,17292.74
2023,"05 R5, Pacific S-West Region",04 Inyo National Forest,12565.89,12565.89,6585.11,6585.11
2023,"05 R5, Pacific S-West Region",05 Klamath National Forest,94936.83,117967.67,44757.6,55883.62
2023,"05 R5, Pacific S-West Region",06 Lassen National Forest,149305.99,153982.23,73144.28,75091.33
2023,"05 R5, Pacific S-West Region",07 Los Padres National Forest,80.0,80.0,40.0,40.0
2023,"05 R5, Pacific S-West Region",08 Mendocino National Forest,10879.68,10879.68,6038.47,6038.47
2023,"05 R5, Pacific S-West Region",09 Modoc National Forest,43767.29,38810.36,22061.96,20528.52
2023,"05 R5, Pacific S-West Region",10 Six Rivers National Forest,71986.85,71986.85,35996.64,35996.64
2023,"05 R5, Pacific S-West Region",11 Plumas National Forest,117188.33,126409.93,58947.25,63558.05
2023,"05 R5, Pacific S-West Region",12 San Bernardino National Forest,1392.0,1392.0,697.74,697.74
2023,"05 R5, Pacific S-West Region",13 Sequoia National Forest,39731.61,37343.2,20221.72,18674.6
2023,"05 R5, Pacific S-West Region",14 Shasta-Trinity National Forest,100739.14,103508.0,50966.98,52787.7
2023,"05 R5, Pacific S-West Region",15 Sierra National Forest,16402.61,16402.61,9098.43,9098.43
2023,"05 R5, Pacific S-West Region",16 Stanislaus National Forest,105536.3,39591.75,56571.33,20197.13
2023,"05 R5, Pacific S-West Region",17 Tahoe National Forest,64986.67,93136.21,32944.84,49638.04
